id,key,value,type
2753993057,addr:city,Atlanta,addr
2753993057,addr:street,Mayson Turner Road Northwest,addr
2753993057,addr:postcode,30314,addr
2753993057,addr:housenumber,1100,addr
2753993061,addr:city,Atlanta,addr
2753993061,addr:street,Andrews Street Northwest,addr
2753993061,addr:postcode,30314,addr
2753993061,addr:housenumber,1335,addr
2753993069,addr:city,Atlanta,addr
2753993069,addr:street,Troy Street Northwest,addr
2753993069,addr:postcode,30314,addr
2753993069,addr:housenumber,247,addr
2754078344,addr:city,Atlanta,addr
2754078344,addr:street,Anderson Avenue Northwest,addr
2754078344,addr:postcode,30314,addr
2754078344,addr:housenumber,163,addr
2754078348,addr:city,Atlanta,addr
2754078348,addr:street,Tremont Drive Northwest,addr
2754078348,addr:postcode,30314,addr
2754078348,addr:housenumber,1907,addr
2754078358,addr:city,Atlanta,addr
2754078358,addr:street,Simpson Road Northwest,addr
2754078358,addr:postcode,30314,addr
2754078358,addr:housenumber,1934,addr
2754078364,addr:city,Atlanta,addr
2754078364,addr:street,Simpson Road Northwest,addr
2754078364,addr:postcode,30314,addr
2754078364,addr:housenumber,1959,addr
2754078368,addr:city,Atlanta,addr
2754078368,addr:street,Detroit Avenue Northwest,addr
2754078368,addr:postcode,30314,addr
2754078368,addr:housenumber,2012,addr
2754124460,addr:city,Atlanta,addr
2754124460,addr:street,Simpson Road Northwest,addr
2754124460,addr:postcode,30314,addr
2754124460,addr:housenumber,2066,addr
2754124477,addr:city,Atlanta,addr
2754124477,addr:street,Detroit Avenue Northwest,addr
2754124477,addr:postcode,30314,addr
2754124477,addr:housenumber,2099,addr
2754124498,addr:city,Atlanta,addr
2754124498,addr:street,Bellview Avenue Northwest,addr
2754124498,addr:postcode,30318,addr
2754124498,addr:housenumber,2493,addr
2754124509,addr:city,Atlanta,addr
2754124509,addr:street,Park Valley Drive Northwest,addr
2754124509,addr:housenumber,467,addr
2754124526,addr:city,Atlanta,addr
2754124526,addr:street,Center Hill Avenue Northwest,addr
2754124526,addr:postcode,30318,addr
2754124526,addr:housenumber,597,addr
2754828012,addr:city,Atlanta,addr
2754828012,addr:street,Caroline Street Northeast,addr
2754828012,addr:postcode,30307,addr
2754828012,addr:housenumber,1217,addr
2754828018,addr:city,Atlanta,addr
2754828018,addr:street,Caroline Street Northeast,addr
2754828018,addr:postcode,30307,addr
2754828018,addr:housenumber,1230,addr
2754828030,addr:city,Atlanta,addr
2754828030,addr:street,Caroline Street Northeast,addr
2754828030,addr:postcode,30307,addr
2754828030,addr:housenumber,1253,addr
2754828044,addr:city,Atlanta,addr
2754828044,addr:street,Caroline Street Northeast,addr
2754828044,addr:postcode,30307,addr
2754828044,addr:housenumber,1267,addr
2754828061,addr:city,Atlanta,addr
2754828061,addr:street,La France Street Northeast,addr
2754828061,addr:postcode,30307,addr
2754828061,addr:housenumber,1289,addr
2754828075,addr:city,Atlanta,addr
2754828075,addr:street,La France Street Northeast,addr
2754828075,addr:postcode,30307,addr
2754828075,addr:housenumber,1299,addr
2754828086,addr:city,Atlanta,addr
2754828086,addr:street,La France Street Northeast,addr
2754828086,addr:postcode,30307,addr
2754828086,addr:housenumber,1359,addr
2754828090,addr:city,Atlanta,addr
2754828090,addr:street,La France Street Northeast,addr
2754828090,addr:postcode,30307,addr
2754828090,addr:housenumber,1406,addr
2754828097,addr:city,Atlanta,addr
2754828097,addr:street,La France Street Northeast,addr
2754828097,addr:postcode,30307,addr
2754828097,addr:housenumber,1430,addr
2754828111,addr:city,Atlanta,addr
2754828111,addr:street,La France Street Northeast,addr
2754828111,addr:postcode,30307,addr
2754828111,addr:housenumber,1446,addr
2754828119,addr:city,Atlanta,addr
2754828119,addr:street,La France Street Northeast,addr
2754828119,addr:postcode,30307,addr
2754828119,addr:housenumber,1460,addr
2754828132,addr:city,Atlanta,addr
2754828132,addr:street,La France Street Northeast,addr
2754828132,addr:postcode,30307,addr
2754828132,addr:housenumber,1480,addr
2754828144,addr:city,Atlanta,addr
2754828144,addr:street,Lowry Street Northeast,addr
2754828144,addr:postcode,30307,addr
2754828144,addr:housenumber,203,addr
2754828156,addr:city,Atlanta,addr
2754828156,addr:street,Marion Place Northeast,addr
2754828156,addr:postcode,30307,addr
2754828156,addr:housenumber,222,addr
2754828167,addr:city,Atlanta,addr
2754828167,addr:street,Elmira Place Northeast,addr
2754828167,addr:postcode,30307,addr
2754828167,addr:housenumber,261,addr
2754828172,addr:city,Atlanta,addr
2754828172,addr:street,Ferguson Street Northeast,addr
2754828172,addr:postcode,30307,addr
2754828172,addr:housenumber,282,addr
2754828180,addr:city,Atlanta,addr
2754828180,addr:street,Oakdale Road Northeast,addr
2754828180,addr:postcode,30307,addr
2754828180,addr:housenumber,299,addr
2754828193,addr:city,Atlanta,addr
2754828193,addr:street,Candler Park Drive Northeast,addr
2754828193,addr:postcode,30307,addr
2754828193,addr:housenumber,470,addr
2754846113,addr:city,Atlanta,addr
2754846113,addr:street,Sampson Street Northeast,addr
2754846113,addr:postcode,30312,addr
2754846113,addr:housenumber,159,addr
2754846117,addr:city,Atlanta,addr
2754846117,addr:street,Lampkin Street Northeast,addr
2754846117,addr:postcode,30312,addr
2754846117,addr:housenumber,229,addr
2754846121,addr:city,Atlanta,addr
2754846121,addr:street,Fortune Street Northeast,addr
2754846121,addr:postcode,30312,addr
2754846121,addr:housenumber,278,addr
2754846136,addr:city,Atlanta,addr
2754846136,addr:street,Alaska Avenue Northeast,addr
2754846136,addr:postcode,30312,addr
2754846136,addr:housenumber,292,addr
2754846151,addr:city,Atlanta,addr
2754846151,addr:street,Glen Iris Drive Northeast,addr
2754846151,addr:postcode,30308,addr
2754846151,addr:housenumber,431,addr
2754846206,addr:city,Atlanta,addr
2754846206,addr:street,McGruder Street Northeast,addr
2754846206,addr:postcode,30312,addr
2754846206,addr:housenumber,604,addr
2754846222,addr:city,Atlanta,addr
2754846222,addr:street,Rankin Street Northeast,addr
2754846222,addr:postcode,30308,addr
2754846222,addr:housenumber,620,addr
2754846238,addr:city,Atlanta,addr
2754846238,addr:street,Highland Avenue Northeast,addr
2754846238,addr:postcode,30312,addr
2754846238,addr:housenumber,667,addr
2754846254,addr:city,Atlanta,addr
2754846254,addr:street,Highland Avenue Northeast,addr
2754846254,addr:postcode,30312,addr
2754846254,addr:housenumber,677,addr
2754846259,addr:city,Atlanta,addr
2754846259,addr:street,East Avenue Northeast,addr
2754846259,addr:postcode,30312,addr
2754846259,addr:housenumber,703,addr
2754846263,addr:city,Atlanta,addr
2754846263,addr:street,West Ashland Avenue Northeast,addr
2754846263,addr:postcode,30307,addr
2754846263,addr:housenumber,748,addr
2754846267,addr:city,Atlanta,addr
2754846267,addr:street,Lake Avenue Northeast,addr
2754846267,addr:postcode,30307,addr
2754846267,addr:housenumber,846,addr
2754862310,addr:city,Atlanta,addr
2754862310,addr:street,Pine Street Northeast,addr
2754862310,addr:postcode,30308,addr
2754862310,addr:housenumber,116,addr
2754862360,addr:city,Atlanta,addr
2754862360,addr:street,Courtland Street Northeast,addr
2754862360,addr:postcode,30303,addr
2754862360,addr:housenumber,143,addr
2754862406,addr:city,Atlanta,addr
2754862406,addr:street,Spring Street Northwest,addr
2754862406,addr:housenumber,160,addr
2754862453,addr:city,Atlanta,addr
2754862453,addr:street,Peachtree Center Avenue Northeast,addr
2754862453,addr:postcode,30303,addr
2754862453,addr:housenumber,192,addr
2754862498,addr:city,Atlanta,addr
2754862498,addr:street,Peachtree Street Northeast,addr
2754862498,addr:postcode,30303,addr
2754862498,addr:housenumber,235,addr
2754862597,addr:city,Atlanta,addr
2754862597,addr:street,West Peachtree Place Northwest,addr
2754862597,addr:postcode,30308,addr
2754862597,addr:housenumber,29,addr
2754862671,addr:city,Atlanta,addr
2754862671,addr:street,West Peachtree Street Northwest,addr
2754862671,addr:postcode,30308,addr
2754862671,addr:housenumber,320,addr
2754862714,addr:city,Atlanta,addr
2754862714,addr:street,West Peachtree Street Northwest,addr
2754862714,addr:postcode,30308,addr
2754862714,addr:housenumber,338,addr
2754862743,addr:city,Atlanta,addr
2754862743,addr:street,Peachtree Center Avenue Northeast,addr
2754862743,addr:housenumber,355,addr
2754862766,addr:city,Atlanta,addr
2754862766,addr:street,Peachtree Street Northeast,addr
2754862766,addr:postcode,30308,addr
2754862766,addr:housenumber,378,addr
2754862795,addr:city,Atlanta,addr
2754862795,addr:street,Piedmont Avenue Northeast,addr
2754862795,addr:postcode,30308,addr
2754862795,addr:housenumber,397,addr
2754862822,addr:city,Atlanta,addr
2754862822,addr:street,Peachtree Street Northeast,addr
2754862822,addr:postcode,30308,addr
2754862822,addr:housenumber,406,addr
2754862851,addr:city,Atlanta,addr
2754862851,addr:street,Peachtree Street Northeast,addr
2754862851,addr:postcode,30308,addr
2754862851,addr:housenumber,443,addr
2754862870,addr:city,Atlanta,addr
2754862870,addr:street,Peachtree Street Northeast,addr
2754862870,addr:postcode,30308,addr
2754862870,addr:housenumber,458,addr
2754862887,addr:city,Atlanta,addr
2754862887,addr:street,Ellis Street Northeast,addr
2754862887,addr:postcode,30303,addr
2754862887,addr:housenumber,62,addr
2754862913,addr:city,Atlanta,addr
2754862913,addr:street,International Boulevard Northeast,addr
2754862913,addr:postcode,30303,addr
2754862913,addr:housenumber,75,addr
2754886332,addr:city,Atlanta,addr
2754886332,addr:street,Northside Drive Northwest,addr
2754886332,addr:housenumber,127,addr
2754886353,addr:city,Atlanta,addr
2754886353,addr:street,Walnut Street Northwest,addr
2754886353,addr:postcode,30314,addr
2754886353,addr:housenumber,148,addr
2754886376,addr:city,Atlanta,addr
2754886376,addr:street,Walnut Street Northwest,addr
2754886376,addr:postcode,30314,addr
2754886376,addr:housenumber,166,addr
2754886394,addr:city,Atlanta,addr
2754886394,addr:street,Elm Street Northwest,addr
2754886394,addr:postcode,30314,addr
2754886394,addr:housenumber,185,addr
2754886414,addr:city,Atlanta,addr
2754886414,addr:street,Elm Street Northwest,addr
2754886414,addr:postcode,30314,addr
2754886414,addr:housenumber,205,addr
2754886436,addr:city,Atlanta,addr
2754886436,addr:street,Elm Street Northwest,addr
2754886436,addr:postcode,30314,addr
2754886436,addr:housenumber,217,addr
2754886462,addr:city,Atlanta,addr
2754886462,addr:street,Walnut Street Northwest,addr
2754886462,addr:postcode,30314,addr
2754886462,addr:housenumber,227,addr
2754886483,addr:city,Atlanta,addr
2754886483,addr:street,Elm Street Northwest,addr
2754886483,addr:postcode,30314,addr
2754886483,addr:housenumber,243,addr
2754886505,addr:city,Atlanta,addr
2754886505,addr:street,Elm Street Northwest,addr
2754886505,addr:postcode,30314,addr
2754886505,addr:housenumber,257,addr
2754886526,addr:city,Atlanta,addr
2754886526,addr:street,Vine Street Northwest,addr
2754886526,addr:postcode,30314,addr
2754886526,addr:housenumber,264,addr
2754886543,addr:city,Atlanta,addr
2754886543,addr:street,Elm Street Northwest,addr
2754886543,addr:postcode,30314,addr
2754886543,addr:housenumber,273,addr
2754886558,addr:city,Atlanta,addr
2754886558,addr:street,Vine Street Northwest,addr
2754886558,addr:postcode,30314,addr
2754886558,addr:housenumber,286,addr
2754886574,addr:city,Atlanta,addr
2754886574,addr:street,Vine Street Northwest,addr
2754886574,addr:postcode,30314,addr
2754886574,addr:housenumber,300,addr
2754886591,addr:city,Atlanta,addr
2754886591,addr:street,Vine Street Northwest,addr
2754886591,addr:postcode,30314,addr
2754886591,addr:housenumber,310,addr
2754886621,addr:city,Atlanta,addr
2754886621,addr:street,Elm Street Northwest,addr
2754886621,addr:postcode,30314,addr
2754886621,addr:housenumber,373,addr
2754886646,addr:city,Atlanta,addr
2754886646,addr:street,Simpson Street Northwest,addr
2754886646,addr:housenumber,419,addr
2754886680,addr:city,Atlanta,addr
2754886680,addr:street,Magnolia Street Northwest,addr
2754886680,addr:postcode,30314,addr
2754886680,addr:housenumber,496,addr
2754886713,addr:city,Atlanta,addr
2754886713,addr:street,Western Avenue Northwest,addr
2754886713,addr:housenumber,518,addr
2754886743,addr:city,Atlanta,addr
2754886743,addr:street,Foundry Street Northwest,addr
2754886743,addr:postcode,30314,addr
2754886743,addr:housenumber,568,addr
2754886768,addr:city,Atlanta,addr
2754886768,addr:street,Tyler Street Northwest,addr
2754886768,addr:postcode,30314,addr
2754886768,addr:housenumber,584,addr
2754886795,addr:city,Atlanta,addr
2754886795,addr:street,Rock Street Northwest,addr
2754886795,addr:postcode,30314,addr
2754886795,addr:housenumber,588,addr
2754886822,addr:city,Atlanta,addr
2754886822,addr:street,Thurmond Street Northwest,addr
2754886822,addr:postcode,30314,addr
2754886822,addr:housenumber,591,addr
2754886851,addr:city,Atlanta,addr
2754886851,addr:street,Thurmond Street Northwest,addr
2754886851,addr:postcode,30314,addr
2754886851,addr:housenumber,594,addr
2754886883,addr:city,Atlanta,addr
2754886883,addr:street,Rock Street Northwest,addr
2754886883,addr:postcode,30314,addr
2754886883,addr:housenumber,596,addr
2754886905,addr:city,Atlanta,addr
2754886905,addr:street,Western Avenue Northwest,addr
2754886905,addr:postcode,30314,addr
2754886905,addr:housenumber,598,addr
2754886934,addr:city,Atlanta,addr
2754886934,addr:street,Rock Street Northwest,addr
2754886934,addr:postcode,30314,addr
2754886934,addr:housenumber,601,addr
2754886968,addr:city,Atlanta,addr
2754886968,addr:street,Thurmond Street Northwest,addr
2754886968,addr:postcode,30314,addr
2754886968,addr:housenumber,603,addr
2754887021,addr:city,Atlanta,addr
2754887021,addr:street,Rock Street Northwest,addr
2754887021,addr:postcode,30314,addr
2754887021,addr:housenumber,606,addr
2754887054,addr:city,Atlanta,addr
2754887054,addr:street,Rock Street Northwest,addr
2754887054,addr:postcode,30314,addr
2754887054,addr:housenumber,609,addr
2754887089,addr:city,Atlanta,addr
2754887089,addr:street,Magnolia Street Northwest,addr
2754887089,addr:postcode,30314,addr
2754887089,addr:housenumber,611,addr
2754887121,addr:city,Atlanta,addr
2754887121,addr:street,Tyler Street Northwest,addr
2754887121,addr:postcode,30314,addr
2754887121,addr:housenumber,615,addr
2754887154,addr:city,Atlanta,addr
2754887154,addr:street,Tyler Street Northwest,addr
2754887154,addr:postcode,30314,addr
2754887154,addr:housenumber,618,addr
2754887183,addr:city,Atlanta,addr
2754887183,addr:street,Elm Street Northwest,addr
2754887183,addr:postcode,30314,addr
2754887183,addr:housenumber,640,addr
2754887217,addr:city,Atlanta,addr
2754887217,addr:street,Elm Street Northwest,addr
2754887217,addr:postcode,30314,addr
2754887217,addr:housenumber,650,addr
2754901428,addr:city,Atlanta,addr
2754901428,addr:street,Lamar Avenue Northwest,addr
2754901428,addr:postcode,30314,addr
2754901428,addr:housenumber,117,addr
2754901432,addr:city,Atlanta,addr
2754901432,addr:street,Martin Luther King Jr Drive Southwest,addr
2754901432,addr:postcode,30310,addr
2754901432,addr:housenumber,2114,addr
2754901436,addr:city,Atlanta,addr
2754901436,addr:street,Verbena Street Northwest,addr
2754901436,addr:postcode,30314,addr
2754901436,addr:housenumber,2225,addr
2754901443,addr:city,Atlanta,addr
2754901443,addr:street,Wynnwood Drive Southwest,addr
2754901443,addr:postcode,30310,addr
2754901443,addr:housenumber,255,addr
2754901462,addr:city,Atlanta,addr
2754901462,addr:street,Wadley Street Northwest,addr
2754901462,addr:postcode,30314,addr
2754901462,addr:housenumber,67,addr
2754916583,addr:city,Atlanta,addr
2754916583,addr:street,Mayson Turner Road Northwest,addr
2754916583,addr:postcode,30314,addr
2754916583,addr:housenumber,1010,addr
2754916593,addr:city,Atlanta,addr
2754916593,addr:street,Mayson Turner Road Northwest,addr
2754916593,addr:postcode,30314,addr
2754916593,addr:housenumber,1070,addr
2754916598,addr:city,Atlanta,addr
